t, y
48.9375, 0
48.9531, 0
48.9688, 0
48.9844, 0
49, 0
49.0156, 0
49.0312, 0
49.0469, 0
49.0625, 0
49.0781, 0
49.0938, 0
49.1094, 0
49.125, 0
49.1406, 0
49.1562, 0
49.1719, 0
49.1875, 0
49.2031, 0
49.2188, 0
49.2344, 0
49.25, 0
49.2656, 0
49.2812, 0
49.2969, 0
49.3125, 0
49.3281, 0
49.3438, 0
49.3594, 0
49.375, 0
49.3906, 0
49.4062, 0
49.4219, 0
49.4375, 0
49.4531, 0
49.4688, 0
49.4844, 0
49.5, 0
49.5156, 0
49.5312, 0
49.5469, 0
49.5625, 0
49.5781, 0
49.5938, 0
49.6094, 0
49.625, 0
49.6406, 0
49.6562, 0
49.6719, 0
49.6875, 0
49.7031, 0
49.7188, 0
49.7344, 0
49.75, 0
49.7656, 0
49.7812, 0
49.7969, 0
49.8125, 0
49.8281, 0
49.8438, 0
49.8594, 0
49.875, 0
49.8906, 0
49.9062, 0
49.9219, 0
49.9375, 0
49.9531, 0
49.9688, 0
49.9844, 0
50, 0
50.0156, 0
50.0312, 0
50.0469, 0
50.0625, 0
50.0781, 0
50.0938, 0
50.1094, 0
50.125, 0
50.1406, 0
50.1562, 0
50.1719, 0
50.1875, 0
50.2031, 0
50.2188, 0
50.2344, 0
50.25, 0
50.2656, 0
50.2812, 0
50.2969, 0
50.3125, 0
50.3281, 0
50.3438, 0
50.3594, 0
50.375, 0
50.3906, 0
50.4062, 0
50.4219, 0
50.4375, 0
50.4531, 0
50.4688, 0
50.4844, 0
50.5, 0
50.5156, 0
50.5312, 0
50.5469, 0
50.5625, 0
50.5781, 0
50.5938, 0
50.6094, 0
50.625, 0
50.6406, 0
50.6562, 0
50.6719, 0
50.6875, 0
50.7031, 0
50.7188, 0
50.7344, 0
50.75, 0
50.7656, 0
50.7812, 0
50.7969, 0
50.8125, 0
50.8281, 0
50.8438, 0
50.8594, 0
50.875, 0
50.8906, 0
50.9062, 0
50.9219, 0
50.9375, 0
50.9531, 0
50.9688, 0
50.9844, 0
51, 0
51.0156, 0
51.0312, 0
51.0469, 0
51.0625, 0
51.0781, 0
51.0938, 0
51.1094, 0
51.125, 0
51.1406, 0
51.1562, 0
51.1719, 0
51.1875, 0
51.2031, 0
51.2188, 0
51.2344, 0
51.25, 0
51.2656, 0
51.2812, 0
51.2969, 0
51.3125, 0
51.3281, 0
51.3438, 0
51.3594, 0
51.375, 0
51.3906, 0
51.4062, 0
51.4219, 0
51.4375, 0
51.4531, 0
51.4688, 0
51.4844, 0
51.5, 0
51.5156, 0
51.5312, 0
51.5469, 0
51.5625, 0
51.5781, 0
51.5938, 0
51.6094, 0
51.625, 0
51.6406, 0
51.6562, 0
51.6719, 0
51.6875, 0
51.7031, 0
51.7188, 0
51.7344, 0
51.75, 0
51.7656, 0
51.7812, 0
51.7969, 0
51.8125, 0
51.8281, 0
51.8438, 0
51.8594, 0
51.875, 0
51.8906, 0
51.9062, 0
51.9219, 0
51.9375, 0
51.9531, 0
51.9688, 0
51.9844, 0
52, 0
52.0156, 0
52.0312, 0
52.0469, 0
52.0625, 0
52.0781, 0
52.0938, 0
52.1094, 0
52.125, 0
52.1406, 0
52.1562, 0
52.1719, 0
52.1875, 0
52.2031, 0
52.2188, 0
52.2344, 0
52.25, 0
52.2656, 0
52.2812, 0
52.2969, 0
52.3125, 0
52.3281, 0
52.3438, 0
52.3594, 0
52.375, 0
52.3906, 0
52.4062, 0
52.4219, 0
52.4375, 0
52.4531, 0
52.4688, 0
52.4844, 0
52.5, 0
52.5156, 0
52.5312, 0
52.5469, 0
52.5625, 0
52.5781, 0
52.5938, 0
52.6094, 0
52.625, 0
52.6406, 0
52.6562, 0
52.6719, 0
52.6875, 0
52.7031, 0
52.7188, 0
52.7344, 0
52.75, 0
52.7656, 0
52.7812, 0
52.7969, 0
52.8125, 0
52.8281, 0
52.8438, 0
52.8594, 0
52.875, 0
52.8906, 0
52.9062, 0
52.9219, 0
52.9375, 0
52.9531, 0
52.9688, 0
52.9844, 0
53, 0
53.0156, 0
53.0312, 0
53.0469, 0
53.0625, 0
53.0781, 0
53.0938, 0
53.1094, 0
53.125, 0
53.1406, 0
53.1562, 0
53.1719, 0
53.1875, 0
53.2031, 0
53.2188, 0
53.2344, 0
53.25, 0
53.2656, 0
53.2812, 0
53.2969, 0
53.3125, 0
53.3281, 0
53.3438, 0
53.3594, 0
53.375, 0
53.3906, 0
53.4062, 0
53.4219, 0
53.4375, 0
53.4531, 0
53.4688, 0
53.4844, 0
53.5, 0
53.5156, 0
53.5312, 0
53.5469, 0
53.5625, 0
53.5781, 0
53.5938, 0
53.6094, 0
53.625, 0
53.6406, 0
53.6562, 0
53.6719, 0
53.6875, 0
53.7031, 0
53.7188, 0
53.7344, 0
53.75, 0
53.7656, 0
53.7812, 0
53.7969, 0
53.8125, 0
53.8281, 0
53.8438, 0
53.8594, 0
53.875, 0
53.8906, 0
53.9062, 0
53.9219, 0
53.9375, 0
53.9531, 0
53.9688, 0
53.9844, 0
54, 0
54.0156, 0
54.0312, 0
54.0469, 0
54.0625, 0
54.0781, 0
54.0938, 0
54.1094, 0
54.125, 0
54.1406, 0
54.1562, 0
54.1719, 0
54.1875, 0
54.2031, 0
54.2188, 0
54.2344, 0
54.25, 0
54.2656, 0
54.2812, 0
54.2969, 0
54.3125, 0
54.3281, 0
54.3438, 0
54.3594, 0
54.375, 0
54.3906, 0
54.4062, 0
54.4219, 0
54.4375, 0
54.4531, 0
54.4688, 0
54.4844, 0
54.5, 0
54.5156, 0
54.5312, 0
54.5469, 0
54.5625, 0
54.5781, 0
54.5938, 0
54.6094, 0
54.625, 0
54.6406, 0
54.6562, 0
54.6719, 0
54.6875, 0
54.7031, 0
54.7188, 0
54.7344, 0
54.75, 0
54.7656, 0
54.7812, 0
54.7969, 0
54.8125, 0
54.8281, 0
54.8438, 0
54.8594, 0
54.875, 0
54.8906, 0
54.9062, 0
54.9219, 0
54.9375, 0
54.9531, 0
54.9688, 0
54.9844, 0
55, 0
55.0156, 0
55.0312, 0
55.0469, 0
55.0625, 0
55.0781, 0
55.0938, 0
55.1094, 0
55.125, 0
55.1406, 0
55.1562, 0
55.1719, 0
55.1875, 0
55.2031, 0
55.2188, 0
55.2344, 0
55.25, 0
55.2656, 0
55.2812, 0
55.2969, 0
55.3125, 0
55.3281, 0
55.3438, 0
55.3594, 0
55.375, 0
55.3906, 0
55.4062, 0
55.4219, 0
55.4375, 0
55.4531, 0
55.4688, 0
55.4844, 0
55.5, 0
55.5156, 0
55.5312, 0
55.5469, 0
55.5625, 0
55.5781, 0
55.5938, 0
55.6094, 0
55.625, 0
55.6406, 0
55.6562, 0
55.6719, 0
55.6875, 0
55.7031, 0
55.7188, 0
55.7344, 0
55.75, 0
55.7656, 0
55.7812, 0
55.7969, 0
55.8125, 0
55.8281, 0
55.8438, 0
55.8594, 0
55.875, 0
55.8906, 0
55.9062, 0
55.9219, 0
55.9375, 0
55.9531, 0
55.9688, 0
55.9844, 0
56, 0
56.0156, 0
56.0312, 0
56.0469, 0
56.0625, 0
56.0781, 0
56.0938, 0
56.1094, 0
56.125, 0
56.1406, 0
56.1562, 0
56.1719, 0
56.1875, 0
56.2031, 0
56.2188, 0
56.2344, 0
56.25, 0
56.2656, 0
56.2812, 0
56.2969, 0
56.3125, 0
56.3281, 0
56.3438, 0
56.3594, 0
56.375, 0
56.3906, 0
56.4062, 0
56.4219, 0
56.4375, 0
56.4531, 0
56.4688, 0
56.4844, 0
56.5, 0
56.5156, 0
56.5312, 0
56.5469, 0
56.5625, 0
56.5781, 0
56.5938, 0
56.6094, 0
56.625, 0
56.6406, 0
56.6562, 0
56.6719, 0
56.6875, 0
56.7031, 0
56.7188, 0
56.7344, 0
56.75, 0
56.7656, 0
56.7812, 0
56.7969, 0
56.8125, 0
56.8281, 0
56.8438, 0
56.8594, 0
56.875, 0
56.8906, 0
56.9062, 0
56.9219, 0
56.9375, 0
56.9531, 0
56.9688, 0
56.9844, 0
57, 0
57.0156, 0
57.0312, 0
57.0469, 0
57.0625, 0
57.0781, 0
57.0938, 0
57.1094, 0
57.125, 0
57.1406, 0
57.1562, 0
57.1719, 0
57.1875, 0
57.2031, 0
57.2188, 0
57.2344, 0
57.25, 0
57.2656, 0
57.2812, 0
57.2969, 0
57.3125, 0
57.3281, 0
57.3438, 0
57.3594, 0
57.375, 0
57.3906, 0
57.4062, 0
57.4219, 0
57.4375, 0
57.4531, 0
57.4688, 0
57.4844, 0
57.5, 0
57.5156, 0
57.5312, 0
57.5469, 0
57.5625, 0
57.5781, 0
57.5938, 0
57.6094, 0
57.625, 0
57.6406, 0
57.6562, 0
57.6719, 0
57.6875, 0
57.7031, 0
57.7188, 0
57.7344, 0
57.75, 0
57.7656, 0
57.7812, 0
57.7969, 0
57.8125, 0
57.8281, 0
57.8438, 0
57.8594, 0
57.875, 0
57.8906, 0
57.9062, 0
57.9219, 0
57.9375, 0
57.9531, 0
57.9688, 0
57.9844, 0
58, 0
58.0156, 0
58.0312, 0
58.0469, 0
58.0625, 0
58.0781, 0
58.0938, 0
58.1094, 0
58.125, 0
58.1406, 0
58.1562, 0
58.1719, 0
58.1875, 0
58.2031, 0
58.2188, 0
58.2344, 0
58.25, 0
58.2656, 0
58.2812, 0
58.2969, 0
58.3125, 0
58.3281, 0
58.3438, 0
58.3594, 0
58.375, 0
58.3906, 0
58.4062, 0
58.4219, 0
58.4375, 0
58.4531, 0
58.4688, 0
58.4844, 0
58.5, 0
58.5156, 0
58.5312, 0
58.5469, 0
58.5625, 0
58.5781, 0
58.5938, 0
58.6094, 0
58.625, 0
58.6406, 0
58.6562, 0
58.6719, 0
58.6875, 0
58.7031, 0
58.7188, 0
58.7344, 0
58.75, 0
58.7656, 0
58.7812, 0
58.7969, 0
58.8125, 0
58.8281, 0
58.8438, 0
58.8594, 0
58.875, 0
58.8906, 0
58.9062, 0
58.9219, 0
58.9375, 0
58.9531, 0
58.9688, 0
58.9844, 0
59, 0
59.0156, 0
59.0312, 0
59.0469, 0
59.0625, 0
59.0781, 0
59.0938, 0
59.1094, 0
59.125, 0
59.1406, 0
59.1562, 0
59.1719, 0
59.1875, 0
59.2031, 0
59.2188, 0
59.2344, 0
59.25, 0
59.2656, 0
59.2812, 0
59.2969, 0
59.3125, 0
59.3281, 0
59.3438, 0
59.3594, 0
59.375, 0
59.3906, 0
59.4062, 0
59.4219, 0
59.4375, 0
59.4531, 0
59.4688, 0
59.4844, 0
59.5, 0
59.5156, 0
59.5312, 0
59.5469, 0
59.5625, 0
59.5781, 0
59.5938, 0
59.6094, 0
59.625, 0
59.6406, 0
59.6562, 0
59.6719, 0
59.6875, 0
59.7031, 0
59.7188, 0
59.7344, 0
59.75, 0
59.7656, 0
59.7812, 0
59.7969, 0
59.8125, 0
59.8281, 0
59.8438, 0
59.8594, 0
59.875, 0
59.8906, 0
59.9062, 0
59.9219, 0
59.9375, 0
59.9531, 0
59.9688, 0
59.9844, 0
60, 0
60.0156, 0
60.0312, 0
60.0469, 0
60.0625, 0
60.0781, 0
60.0938, 0
60.1094, 0
60.125, 0
60.1406, 0
60.1562, 0
60.1719, 0
60.1875, 0
60.2031, 0
60.2188, 0
60.2344, 0
60.25, 0
60.2656, 0
60.2812, 0
60.2969, 0
60.3125, 0
60.3281, 0
60.3438, 0
60.3594, 0
60.375, 0
60.3906, 0
60.4062, 0
60.4219, 0
60.4375, 0
60.4531, 0
60.4688, 0
60.4844, 0
60.5, 0
60.5156, 0
60.5312, 0
60.5469, 0
60.5625, 0
60.5781, 0
60.5938, 0
60.6094, 0
60.625, 0
60.6406, 0
60.6562, 0
60.6719, 0
60.6875, 0
60.7031, 0
60.7188, 0
60.7344, 0
60.75, 0
60.7656, 0
60.7812, 0
60.7969, 0
60.8125, 0
60.8281, 0
60.8438, 0
60.8594, 0
60.875, 0
60.8906, 0
60.9062, 0
60.9219, 0
60.9375, 0
60.9531, 0
60.9688, 0
60.9844, 0
61, 0
61.0156, 0
61.0312, 0
61.0469, 0
61.0625, 0
61.0781, 0
61.0938, 0
61.1094, 0
61.125, 0
61.1406, 0
61.1562, 0
61.1719, 0
61.1875, 0
61.2031, 0
61.2188, 0
61.2344, 0
61.25, 0
61.2656, 0
61.2812, 0
61.2969, 0
61.3125, 0
61.3281, 0
61.3438, 0
61.3594, 0
61.375, 0
61.3906, 0
61.4062, 0
61.4219, 0
61.4375, 0
61.4531, 0
61.4688, 0
61.4844, 0
61.5, 0
61.5156, 0
61.5312, 0
61.5469, 0
61.5625, 0
61.5781, 0
61.5938, 0
61.6094, 0
61.625, 0
61.6406, 0
61.6562, 0
61.6719, 0
61.6875, 0
61.7031, 0
61.7188, 0
61.7344, 0
61.75, 0
61.7656, 0
61.7812, 0
61.7969, 0
61.8125, 0
61.8281, 0
61.8438, 0
61.8594, 0
61.875, 0
61.8906, 0
61.9062, 0
61.9219, 0
61.9375, 0
61.9531, 0
61.9688, 0
61.9844, 0
62, 0
62.0156, 0
62.0312, 0
62.0469, 0
62.0625, 0
62.0781, 0
62.0938, 0
62.1094, 0
62.125, 0
62.1406, 0
62.1562, 0
62.1719, 0
62.1875, 0
62.2031, 0
62.2188, 0
62.2344, 0
62.25, 0
62.2656, 0
62.2812, 0
62.2969, 0
62.3125, 0
62.3281, 0
62.3438, 0
62.3594, 0
62.375, 0
62.3906, 0
62.4062, 0
62.4219, 0
62.4375, 0
62.4531, 0
62.4688, 0
62.4844, 0
62.5, 0
62.5156, 0
62.5312, 0
62.5469, 0
62.5625, 0
62.5781, 0
62.5938, 0
62.6094, 0
62.625, 0
62.6406, 0
62.6562, 0
62.6719, 0
62.6875, 0
62.7031, 0
62.7188, 0
62.7344, 0
62.75, 0
62.7656, 0
62.7812, 0
62.7969, 0
62.8125, 0
62.8281, 0
62.8438, 0
62.8594, 0
62.875, 0
62.8906, 0
62.9062, 0
62.9219, 0
62.9375, 0
62.9531, 0
62.9688, 0
62.9844, 0
63, 0
63.0156, 0
63.0312, 0
63.0469, 0
63.0625, 0
63.0781, 0
63.0938, 0
63.1094, 0
63.125, 0
63.1406, 0
63.1562, 0
63.1719, 0
63.1875, 0
63.2031, 0
63.2188, 0
63.2344, 0
63.25, 0
63.2656, 0
63.2812, 0
63.2969, 0
63.3125, 0
63.3281, 0
63.3438, 0
63.3594, 0
63.375, 0
63.3906, 0
63.4062, 0
63.4219, 0
63.4375, 0
63.4531, 0
63.4688, 0
63.4844, 0
63.5, 0
63.5156, 0
63.5312, 0
63.5469, 0
63.5625, 0
63.5781, 0
63.5938, 0
63.6094, 0
63.625, 0
63.6406, 0
63.6562, 0
63.6719, 0
63.6875, 0
63.7031, 0
63.7188, 0
63.7344, 0
63.75, 0
63.7656, 0
63.7812, 0
63.7969, 0
63.8125, 0
63.8281, 0
63.8438, 0
63.8594, 0
63.875, 0
63.8906, 0
63.9062, 0
63.9219, 0
63.9375, 0
63.9531, 0
63.9688, 0
63.9844, 0
64, 0
64.0156, 0
64.0312, 0
64.0469, 0
64.0625, 0
64.0781, 0
64.0938, 0
64.1094, 0
64.125, 0
64.1406, 0
64.1562, 0
64.1719, 0
64.1875, 0
64.2031, 0
64.2188, 0
64.2344, 0
64.25, 0
64.2656, 0
64.2812, 0
64.2969, 0
64.3125, 0
64.3281, 0
64.3438, 0
64.3594, 0
64.375, 0
64.3906, 0
64.4062, 0
64.4219, 0
64.4375, 0
64.4531, 0
64.4688, 0
64.4844, 0
64.5, 0
64.5156, 0
64.5312, 0
64.5469, 0
64.5625, 0
64.5781, 0
64.5938, 0
64.6094, 0
64.625, 0
64.6406, 0
64.6562, 0
64.6719, 0
64.6875, 0
64.7031, 0
64.7188, 0
64.7344, 0
64.75, 0
64.7656, 0
64.7812, 0
64.7969, 0
64.8125, 0
64.8281, 0
64.8438, 0
64.8594, 0
64.875, 0
64.8906, 0
64.9062, 0
64.9219, 0
64.9375, 0
64.9531, 0
64.9688, 0
64.9844, 0
65, 0
65.0156, 0
65.0312, 0
65.0469, 0
65.0625, 0
65.0781, 0
65.0938, 0
65.1094, 0
65.125, 0
65.1406, 0
65.1562, 0
65.1719, 0
65.1875, 0
65.2031, 0
65.2188, 0
65.2344, 0
65.25, 0
65.2656, 0
65.2812, 0
65.2969, 0
65.3125, 0
65.3281, 0
65.3438, 0
65.3594, 0
65.375, 0
65.3906, 0
65.4062, 0
65.4219, 0
65.4375, 0
65.4531, 0
65.4688, 0
65.4844, 0
65.5, 0
65.5156, 0
65.5312, 0
65.5469, 0
65.5625, 0
65.5781, 0
65.5938, 0
65.6094, 0
65.625, 0
65.6406, 0
65.6562, 0
65.6719, 0
65.6875, 0
65.7031, 0
65.7188, 0
65.7344, 0
65.75, 0
65.7656, 0
65.7812, 0
65.7969, 0
65.8125, 0
65.8281, 0
65.8438, 0
65.8594, 0
65.875, 0
65.8906, 0
65.9062, 0
65.9219, 0
65.9375, 0
65.9531, 0
65.9688, 0
65.9844, 0
66, 0
66.0156, 0
66.0312, 0
66.0469, 0
66.0625, 0
66.0781, 0
66.0938, 0
66.1094, 0
66.125, 0
66.1406, 0
66.1562, 0
66.1719, 0
66.1875, 0
66.2031, 0
66.2188, 0
66.2344, 0
66.25, 0
66.2656, 0
66.2812, 0
66.2969, 0
66.3125, 0
66.3281, 0
66.3438, 0
66.3594, 0
66.375, 0
66.3906, 0
66.4062, 0
66.4219, 0
66.4375, 0
66.4531, 0
66.4688, 0
66.4844, 0
66.5, 0
66.5156, 0
66.5312, 0
66.5469, 0
66.5625, 0
66.5781, 0
66.5938, 0
66.6094, 0
66.625, 0
66.6406, 0
66.6562, 0
66.6719, 0
66.6875, 0
66.7031, 0
66.7188, 0
66.7344, 0
66.75, 0
66.7656, 0
66.7812, 0
66.7969, 0
66.8125, 0
66.8281, 0
66.8438, 0
66.8594, 0
66.875, 0
66.8906, 0
66.9062, 0
66.9219, 0
66.9375, 0
66.9531, 0
66.9688, 0
66.9844, 0
67, 0
67.0156, 0
67.0312, 0
67.0469, 0
67.0625, 0
67.0781, 0
67.0938, 0
67.1094, 0
67.125, 0
67.1406, 0
67.1562, 0
67.1719, 0
67.1875, 0
67.2031, 0
67.2188, 0
67.2344, 0
67.25, 0
67.2656, 0
67.2812, 0
67.2969, 0
67.3125, 0
67.3281, 0
67.3438, 0
67.3594, 0
67.375, 0
67.3906, 0
67.4062, 0
67.4219, 0
67.4375, 0
67.4531, 0
67.4688, 0
67.4844, 0
67.5, 0
67.5156, 0
67.5312, 0
67.5469, 0
67.5625, 0
67.5781, 0
67.5938, 0
67.6094, 0
67.625, 0
67.6406, 0
67.6562, 0
67.6719, 0
67.6875, 0
67.7031, 0
67.7188, 0
67.7344, 0
67.75, 0
67.7656, 0
67.7812, 0
67.7969, 0
67.8125, 0
67.8281, 0
67.8438, 0
67.8594, 0
67.875, 0
67.8906, 0
67.9062, 0
67.9219, 0
67.9375, 0
67.9531, 0
67.9688, 0
67.9844, 0
68, 0
68.0156, 0
68.0312, 0
68.0469, 0
68.0625, 0
68.0781, 0
68.0938, 0
68.1094, 0
68.125, 0
68.1406, 0
68.1562, 0
68.1719, 0
68.1875, 0
68.2031, 0
68.2188, 0
68.2344, 0
68.25, 0
68.2656, 0
68.2812, 0
68.2969, 0
68.3125, 0
68.3281, 0
68.3438, 0
68.3594, 0
68.375, 0
68.3906, 0
68.4062, 0
68.4219, 0
68.4375, 0
68.4531, 0
68.4688, 0
68.4844, 0
68.5, 0
68.5156, 0
68.5312, 0
68.5469, 0
68.5625, 0
68.5781, 0
68.5938, 0
68.6094, 0
68.625, 0
68.6406, 0
68.6562, 0
68.6719, 0
68.6875, 0
68.7031, 0
68.7188, 0
68.7344, 0
68.75, 0
68.7656, 0
68.7812, 0
68.7969, 0
68.8125, 0
68.8281, 0
68.8438, 0
68.8594, 0
68.875, 0
68.8906, 0
68.9062, 0
68.9219, 0
68.9375, 0
68.9531, 0
68.9688, 0
68.9844, 0
69, 0
69.0156, 0
69.0312, 0
69.0469, 0
69.0625, 0
69.0781, 0
69.0938, 0
69.1094, 0
69.125, 0
69.1406, 0
69.1562, 0
69.1719, 0
69.1875, 0
69.2031, 0
69.2188, 0
69.2344, 0
69.25, 0
69.2656, 0
69.2812, 0
69.2969, 0
69.3125, 0
69.3281, 0
69.3438, 0
69.3594, 0
69.375, 0
69.3906, 0
69.4062, 0
69.4219, 0
69.4375, 0
69.4531, 0
69.4688, 0
69.4844, 0
69.5, 0
69.5156, 0
69.5312, 0
69.5469, 0
69.5625, 0
69.5781, 0
69.5938, 0
69.6094, 0
69.625, 0
69.6406, 0
69.6562, 0
69.6719, 0
69.6875, 0
69.7031, 0
69.7188, 0
69.7344, 0
69.75, 0
69.7656, 0
69.7812, 0
69.7969, 0
69.8125, 0
69.8281, 0
69.8438, 0
69.8594, 0
69.875, 0
69.8906, 0
69.9062, 0
69.9219, 0
69.9375, 0
69.9531, 0
69.9688, 0
69.9844, 0
70, 0
70.0156, 0
70.0312, 0
70.0469, 0
70.0625, 0
70.0781, 0
70.0938, 0
70.1094, 0
70.125, 0
70.1406, 0
70.1562, 0
70.1719, 0
70.1875, 0
70.2031, 0
70.2188, 0
70.2344, 0
70.25, 0
70.2656, 0
70.2812, 0
70.2969, 0
70.3125, 0
70.3281, 0
70.3438, 0
70.3594, 0
70.375, 0
70.3906, 0
70.4062, 0
70.4219, 0
70.4375, 0
70.4531, 0
70.4688, 0
70.4844, 0
70.5, 0
70.5156, 0
70.5312, 0
70.5469, 0
70.5625, 0
70.5781, 0
70.5938, 0
70.6094, 0
70.625, 0
70.6406, 0
70.6562, 0
70.6719, 0
70.6875, 0
70.7031, 0
70.7188, 0
70.7344, 0
70.75, 0
70.7656, 0
70.7812, 0
70.7969, 0
70.8125, 0
70.8281, 0
70.8438, 0
70.8594, 0
70.875, 0
70.8906, 0
70.9062, 0
70.9219, 0
70.9375, 0
70.9531, 0
70.9688, 0
70.9844, 0
71, 0
71.0156, 0
71.0312, 0
71.0469, 0
71.0625, 0
71.0781, 0
71.0938, 0
71.1094, 0
71.125, 0
71.1406, 0
71.1562, 0
71.1719, 0
71.1875, 0
71.2031, 0
71.2188, 0
71.2344, 0
71.25, 0
71.2656, 0
71.2812, 0
71.2969, 0
71.3125, 0
71.3281, 0
71.3438, 0
71.3594, 0
71.375, 0
71.3906, 0
71.4062, 0
71.4219, 0
71.4375, 0
71.4531, 0
71.4688, 0
71.4844, 0
71.5, 0
71.5156, 0
71.5312, 0
71.5469, 0
71.5625, 0
71.5781, 0
71.5938, 0
71.6094, 0
71.625, 0
71.6406, 0
71.6562, 0
71.6719, 0
71.6875, 0
71.7031, 0
71.7188, 0
71.7344, 0
71.75, 0
71.7656, 0
71.7812, 0
71.7969, 0
71.8125, 0
71.8281, 0
71.8438, 0
71.8594, 0
71.875, 0
71.8906, 0
71.9062, 0
71.9219, 0
71.9375, 0
71.9531, 0
71.9688, 0
71.9844, 0
72, 0
72.0156, 0
72.0312, 0
72.0469, 0
72.0625, 0
72.0781, 0
72.0938, 0
72.1094, 0
72.125, 0
72.1406, 0
72.1562, 0
72.1719, 0
72.1875, 0
72.2031, 0
72.2188, 0
72.2344, 0
72.25, 0
72.2656, 0
72.2812, 0
72.2969, 0
72.3125, 0
72.3281, 0
72.3438, 0
72.3594, 0
72.375, 0
72.3906, 0
72.4062, 0
72.4219, 0
72.4375, 0
72.4531, 0
72.4688, 0
72.4844, 0
72.5, 0
72.5156, 0
72.5312, 0
72.5469, 0
72.5625, 0
72.5781, 0
72.5938, 0
72.6094, 0
72.625, 0
72.6406, 0
72.6562, 0
72.6719, 0
72.6875, 0
72.7031, 0
72.7188, 0
72.7344, 0
72.75, 0
72.7656, 0
72.7812, 0
72.7969, 0
72.8125, 0
72.8281, 0
72.8438, 0
72.8594, 0
72.875, 0
72.8906, 0
72.9062, 0
72.9219, 0
72.9375, 0
72.9531, 0
72.9688, 0
72.9844, 0
73, 0
73.0156, 0
73.0312, 0
73.0469, 0
73.0625, 0
73.0781, 0
73.0938, 0
73.1094, 0
73.125, 0
73.1406, 0
73.1562, 0
73.1719, 0
73.1875, 0
73.2031, 0
73.2188, 0
73.2344, 0
73.25, 0
73.2656, 0
73.2812, 0
73.2969, 0
73.3125, 0
73.3281, 0
73.3438, 0
73.3594, 0
73.375, 0
73.3906, 0
73.4062, 0
73.4219, 0
73.4375, 0
73.4531, 0
73.4688, 0
73.4844, 0
73.5, 0
73.5156, 0
73.5312, 0
73.5469, 0
73.5625, 0
73.5781, 0
73.5938, 0
73.6094, 0
73.625, 0
73.6406, 0
73.6562, 0
73.6719, 0
73.6875, 0
73.7031, 0
73.7188, 0
73.7344, 0
73.75, 0
73.7656, 0
73.7812, 0
73.7969, 0
73.8125, 0
73.8281, 0
73.8438, 0
73.8594, 0
73.875, 0
73.8906, 0
73.9062, 0
73.9219, 0
73.9375, 0
73.9531, 0
73.9688, 0
73.9844, 0
74, 0
74.0156, 0
74.0312, 0
74.0469, 0
74.0625, 0
74.0781, 0
74.0938, 0
74.1094, 0
74.125, 0
74.1406, 0
74.1562, 0
74.1719, 0
74.1875, 0
74.2031, 0
74.2188, 0
74.2344, 0
74.25, 0
74.2656, 0
74.2812, 0
74.2969, 0
74.3125, 0
74.3281, 0
74.3438, 0
74.3594, 0
74.375, 0
74.3906, 0
74.4062, 0
74.4219, 0
74.4375, 0
74.4531, 0
74.4688, 0
74.4844, 0
74.5, 0
74.5156, 0
74.5312, 0
74.5469, 0
74.5625, 0
74.5781, 0
74.5938, 0
74.6094, 0
74.625, 0
74.6406, 0
74.6562, 0
74.6719, 0
74.6875, 0
74.7031, 0
74.7188, 0
74.7344, 0
74.75, 0
74.7656, 0
74.7812, 0
74.7969, 0
74.8125, 0
74.8281, 0
74.8438, 0
74.8594, 0
74.875, 0
74.8906, 0
74.9062, 0
74.9219, 0
74.9375, 0
74.9531, 0
74.9688, 0
74.9844, 0
75, 0
75.0156, 0
75.0312, 0
75.0469, 0
75.0625, 0
75.0781, 0
75.0938, 0
75.1094, 0
75.125, 0
75.1406, 0
75.1562, 0
75.1719, 0
75.1875, 0
75.2031, 0
75.2188, 0
75.2344, 0
75.25, 0
75.2656, 0
75.2812, 0
75.2969, 0
75.3125, 0
75.3281, 0
75.3438, 0
75.3594, 0
75.375, 0
75.3906, 0
75.4062, 0
75.4219, 0
75.4375, 0
75.4531, 0
75.4688, 0
75.4844, 0
75.5, 0
75.5156, 0
75.5312, 0
75.5469, 0
75.5625, 0
75.5781, 0
75.5938, 0
75.6094, 0
75.625, 0
75.6406, 0
75.6562, 0
75.6719, 0
75.6875, 0
75.7031, 0
75.7188, 0
75.7344, 0
75.75, 0
75.7656, 0
75.7812, 0
75.7969, 0
75.8125, 0
75.8281, 0
75.8438, 0
75.8594, 0
75.875, 0
75.8906, 0
75.9062, 0
75.9219, 0
75.9375, 0
75.9531, 0
75.9688, 0
75.9844, 0
76, 0
76.0156, 0
76.0312, 0
76.0469, 0
76.0625, 0
76.0781, 0
76.0938, 0
76.1094, 0
76.125, 0
76.1406, 0
76.1562, 0
76.1719, 0
76.1875, 0
76.2031, 0
76.2188, 0
76.2344, 0
76.25, 0
76.2656, 0
76.2812, 0
76.2969, 0
76.3125, 0
76.3281, 0
76.3438, 0
76.3594, 0
76.375, 0
76.3906, 0
76.4062, 0
76.4219, 0
76.4375, 0
76.4531, 0
76.4688, 0
76.4844, 0
76.5, 0
76.5156, 0
76.5312, 0
76.5469, 0
76.5625, 0
76.5781, 0
76.5938, 0
76.6094, 0
76.625, 0
76.6406, 0
76.6562, 0
76.6719, 0
76.6875, 0
76.7031, 0
76.7188, 0
76.7344, 0
76.75, 0
76.7656, 0
76.7812, 0
76.7969, 0
